VENUE,H_TEAM,LAT,LNG,LOCATION,MANUAL_ENTRY
"Saitama Super Arena, Tokyo, ",Seattle SuperSonics,35.895081,139.6307319,"Shintoshin, Chuo Ward, Saitama, Saitama, Japan",False
"Scotiabank Arena, Toronto, ON",Toronto Raptors,43.6434661,-79.3790989,"Old Toronto, Toronto, Toronto, Toronto, Ontario, Canada",False
"Sleep Train Arena, Sacramento, CA",Sacramento Kings,38.6481425,-121.5227083,"North Sacramento, Sacramento, Sacramento County, California, United States",False
"Smoothie King Center, New Orleans, LA",New Orleans Hornets,29.9490351,-90.08205679999999,"Central Business District, New Orleans, Orleans Parish, Louisiana, United States",False
"Smoothie King Center, New Orleans, LA",New Orleans Pelicans,29.9490351,-90.08205679999999,"Central Business District, New Orleans, Orleans Parish, Louisiana, United States",False
"Smoothie King Center, New Orleans, LA",New Orleans/Oklahoma City Hornets,29.9490351,-90.08205679999999,"Central Business District, New Orleans, Orleans Parish, Louisiana, United States",False
"Spectrum Center, Charlotte, NC",Charlotte Bobcats,35.2251952,-80.8393468,"Charlotte center city, Charlotte, Mecklenburg County, North Carolina, United States",False
"Spectrum Center, Charlotte, NC",Charlotte Hornets,35.2251952,-80.8393468,"Charlotte center city, Charlotte, Mecklenburg County, North Carolina, United States",False
"Spectrum Center, Charlotte, NC",New Orleans Hornets,35.2251952,-80.8393468,"Charlotte center city, Charlotte, Mecklenburg County, North Carolina, United States",False
"Staples Center, Los Angeles, CA",LA Clippers,34.0430175,-118.2672541,"Downtown Los Angeles, Los Angeles, Los Angeles County, California, United States",False
"Staples Center, Los Angeles, CA",Los Angeles Lakers,34.0430175,-118.2672541,"Downtown Los Angeles, Los Angeles, Los Angeles County, California, United States",False
"State Farm Arena, Atlanta, GA",Atlanta Hawks,33.7572891,-84.3963244,"Centennial Park District, Atlanta, Fulton County, Georgia, United States",False
"TD Garden, Boston, MA",Boston Celtics,42.366198,-71.062146,"West End, Boston, Suffolk County, Massachusetts, United States",False
"Talking Stick Resort Arena, Phoenix, AZ",Phoenix Suns,33.445737,-112.0712003,"Central City, Phoenix, Maricopa County, Arizona, United States",False
"Target Center, Minneapolis, MN",Minnesota Timberwolves,44.9795281,-93.275989,"Central Minneapolis, Minneapolis, Hennepin County, Minnesota, United States",False
"The Arena WWOS, Orlando, FL",Boston Celtics,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Arena WWOS, Orlando, FL",Brooklyn Nets,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Arena WWOS, Orlando, FL",Dallas Mavericks,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Arena WWOS, Orlando, FL",Denver Nuggets,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Arena WWOS, Orlando, FL",Houston Rockets,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Arena WWOS, Orlando, FL",LA Clippers,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Arena WWOS, Orlando, FL",Los Angeles Lakers,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Arena WWOS, Orlando, FL",Milwaukee Bucks,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Arena WWOS, Orlando, FL",Oklahoma City Thunder,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Arena WWOS, Orlando, FL",Portland Trail Blazers,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Arena WWOS, Orlando, FL",Toronto Raptors,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Arena WWOS, Orlando, FL",Utah Jazz,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Arena WWOS, Orlando, FL",Washington Wizards,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Field House, Orlando, FL",Boston Celtics,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Field House, Orlando, FL",Brooklyn Nets,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Field House, Orlando, FL",Dallas Mavericks,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Field House, Orlando, FL",Denver Nuggets,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Field House, Orlando, FL",Houston Rockets,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Field House, Orlando, FL",Indiana Pacers,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Field House, Orlando, FL",LA Clippers,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Field House, Orlando, FL",Miami Heat,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Field House, Orlando, FL",Milwaukee Bucks,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Field House, Orlando, FL",New Orleans Pelicans,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Field House, Orlando, FL",Oklahoma City Thunder,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Field House, Orlando, FL",Orlando Magic,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Field House, Orlando, FL",Philadelphia 76ers,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Field House, Orlando, FL",Phoenix Suns,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Field House, Orlando, FL",Portland Trail Blazers,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Field House, Orlando, FL",Sacramento Kings,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Field House, Orlando, FL",San Antonio Spurs,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Field House, Orlando, FL",Toronto Raptors,28.5383832,-81.3789269,"Orlando, Orange County, Florida, United States",False
"The Fieldhouse, Greensboro, NC",Boston Celtics,36.0726354,-79.7919754,"Greensboro, Guilford County, North Carolina, United States",False
"The Fieldhouse, Greensboro, NC",Denver Nuggets,36.0726354,-79.7919754,"Greensboro, Guilford County, North Carolina, United States",False
"The Fieldhouse, Greensboro, NC",Indiana Pacers,36.0726354,-79.7919754,"Greensboro, Guilford County, North Carolina, United States",False
"The Fieldhouse, Greensboro, NC",Milwaukee Bucks,36.0726354,-79.7919754,"Greensboro, Guilford County, North Carolina, United States",False
"The Fieldhouse, Greensboro, NC",Toronto Raptors,36.0726354,-79.7919754,"Greensboro, Guilford County, North Carolina, United States",False
"The O2 Arena, London, ",Atlanta Hawks,51.503038,0.0031543,"Greater London, England, United Kingdom",False
"The O2 Arena, London, ",Denver Nuggets,51.503038,0.0031543,"Greater London, England, United Kingdom",False
"The O2 Arena, London, ",Detroit Pistons,51.503038,0.0031543,"Greater London, England, United Kingdom",False
"The O2 Arena, London, ",Milwaukee Bucks,51.503038,0.0031543,"Greater London, England, United Kingdom",False
"The O2 Arena, London, ",New Jersey Nets,51.503038,0.0031543,"Greater London, England, United Kingdom",False
"The O2 Arena, London, ",Orlando Magic,51.503038,0.0031543,"Greater London, England, United Kingdom",False
"The O2 Arena, London, ",Philadelphia 76ers,51.503038,0.0031543,"Greater London, England, United Kingdom",False
"The O2 Arena, London, ",Washington Wizards,51.503038,0.0031543,"Greater London, England, United Kingdom",False
"Toyota Center, Houston, TX",Houston Rockets,29.7509213,-95.3622173,"Central Business District, Houston, Harris County, Texas, United States",False
"US Airways Center, Phoenix, AZ",Phoenix Suns,33.445737,-112.0712003,"Central City, Phoenix, Maricopa County, Arizona, United States",False
"UW-Milwaukee Panther Arena, Milwaukee, WI",Milwaukee Bucks,43.0422275,-87.9168359,"Westown, Milwaukee, Milwaukee County, Wisconsin, United States",False
"United Center, Chicago, IL",Chicago Bulls,41.8806908,-87.6741759,"Near West Side, Chicago, Cook County, Illinois, United States",False
"VISA Athletic Center, Orlando, FL",Denver Nuggets,28.3385978,-81.5560263,"Orlando, Osceola County, Florida, United States",False
"VISA Athletic Center, Orlando, FL",Indiana Pacers,28.3385978,-81.5560263,"Orlando, Osceola County, Florida, United States",False
"VISA Athletic Center, Orlando, FL",Memphis Grizzlies,28.3385978,-81.5560263,"Orlando, Osceola County, Florida, United States",False
"VISA Athletic Center, Orlando, FL",Miami Heat,28.3385978,-81.5560263,"Orlando, Osceola County, Florida, United States",False
"VISA Athletic Center, Orlando, FL",Milwaukee Bucks,28.3385978,-81.5560263,"Orlando, Osceola County, Florida, United States",False
"VISA Athletic Center, Orlando, FL",New Orleans Pelicans,28.3385978,-81.5560263,"Orlando, Osceola County, Florida, United States",False
"VISA Athletic Center, Orlando, FL",Oklahoma City Thunder,28.3385978,-81.5560263,"Orlando, Osceola County, Florida, United States",False
"VISA Athletic Center, Orlando, FL",Orlando Magic,28.3385978,-81.5560263,"Orlando, Osceola County, Florida, United States",False
"VISA Athletic Center, Orlando, FL",Philadelphia 76ers,28.3385978,-81.5560263,"Orlando, Osceola County, Florida, United States",False
"VISA Athletic Center, Orlando, FL",Phoenix Suns,28.3385978,-81.5560263,"Orlando, Osceola County, Florida, United States",False
"VISA Athletic Center, Orlando, FL",Portland Trail Blazers,28.3385978,-81.5560263,"Orlando, Osceola County, Florida, United States",False
"VISA Athletic Center, Orlando, FL",San Antonio Spurs,28.3385978,-81.5560263,"Orlando, Osceola County, Florida, United States",False
"VISA Athletic Center, Orlando, FL",Toronto Raptors,28.3385978,-81.5560263,"Orlando, Osceola County, Florida, United States",False
"VISA Athletic Center, Orlando, FL",Washington Wizards,28.3385978,-81.5560263,"Orlando, Osceola County, Florida, United States",False
"Vivint Arena, Salt Lake City, UT",Utah Jazz,40.7682681,-111.9010874,"Rio Grande, Salt Lake City, Salt Lake County, Utah, United States",False
"Vivint Smart Home Arena, Salt Lake City, UT",Utah Jazz,40.7682681,-111.9010874,"Rio Grande, Salt Lake City, Salt Lake County, Utah, United States",False
"Wachovia Center, Philadelphia, PA",Philadelphia 76ers,39.9012015,-75.17197949999999,"South Philadelphia East, Philadelphia, Philadelphia County, Pennsylvania, United States",False
"Wells Fargo Center, Philadelphia, PA",Philadelphia 76ers,39.9012015,-75.17197949999999,"South Philadelphia East, Philadelphia, Philadelphia County, Pennsylvania, United States",False
